Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
654;22.5.2014 14:13:25;00:00:01;22.5.2014 14:13:25;0,000;VAC;0,000;VAC;22.5.2014 14:13:25;0,000;VAC;;22.5.2014 14:13:26
655;22.5.2014 14:13:26;00:00:01;22.5.2014 14:13:26;0,000;VAC;0,000;VAC;22.5.2014 14:13:26;0,000;VAC;;22.5.2014 14:13:27
656;22.5.2014 14:13:27;00:00:01;22.5.2014 14:13:27;0,000;VAC;0,000;VAC;22.5.2014 14:13:27;0,000;VAC;;22.5.2014 14:13:28
657;22.5.2014 14:13:28;00:00:01;22.5.2014 14:13:28;0,000;VAC;0,000;VAC;22.5.2014 14:13:28;0,000;VAC;;22.5.2014 14:13:29
658;22.5.2014 14:13:29;00:00:01;22.5.2014 14:13:29;0,000;VAC;0,000;VAC;22.5.2014 14:13:29;0,000;VAC;;22.5.2014 14:13:30
659;22.5.2014 14:13:30;00:00:01;22.5.2014 14:13:30;0,000;VAC;0,000;VAC;22.5.2014 14:13:30;0,000;VAC;;22.5.2014 14:13:31
660;22.5.2014 14:13:31;00:00:01;22.5.2014 14:13:31;0,000;VAC;0,000;VAC;22.5.2014 14:13:31;0,000;VAC;;22.5.2014 14:13:32
661;22.5.2014 14:13:32;00:00:01;22.5.2014 14:13:32;0,000;VAC;0,000;VAC;22.5.2014 14:13:32;0,000;VAC;;22.5.2014 14:13:33
662;22.5.2014 14:13:33;00:00:01;22.5.2014 14:13:33;0,000;VAC;0,000;VAC;22.5.2014 14:13:33;0,000;VAC;;22.5.2014 14:13:34
663;22.5.2014 14:13:34;00:00:01;22.5.2014 14:13:34;0,000;VAC;0,000;VAC;22.5.2014 14:13:34;0,000;VAC;;22.5.2014 14:13:35
664;22.5.2014 14:13:35;00:00:01;22.5.2014 14:13:35;0,000;VAC;0,000;VAC;22.5.2014 14:13:35;0,000;VAC;;22.5.2014 14:13:36
665;22.5.2014 14:13:36;00:00:01;22.5.2014 14:13:36;0,000;VAC;0,000;VAC;22.5.2014 14:13:36;0,000;VAC;;22.5.2014 14:13:37
666;22.5.2014 14:13:37;00:00:01;22.5.2014 14:13:37;0,000;VAC;0,000;VAC;22.5.2014 14:13:37;0,000;VAC;;22.5.2014 14:13:38
667;22.5.2014 14:13:38;00:00:01;22.5.2014 14:13:38;0,000;VAC;0,000;VAC;22.5.2014 14:13:38;0,000;VAC;;22.5.2014 14:13:39
668;22.5.2014 14:13:39;00:00:01;22.5.2014 14:13:39;0,000;VAC;0,000;VAC;22.5.2014 14:13:39;0,000;VAC;;22.5.2014 14:13:40
669;22.5.2014 14:13:40;00:00:01;22.5.2014 14:13:40;0,000;VAC;0,000;VAC;22.5.2014 14:13:40;0,000;VAC;;22.5.2014 14:13:41
670;22.5.2014 14:13:41;00:00:01;22.5.2014 14:13:41;0,000;VAC;0,000;VAC;22.5.2014 14:13:41;0,000;VAC;;22.5.2014 14:13:42
671;22.5.2014 14:13:42;00:00:01;22.5.2014 14:13:42;0,000;VAC;0,000;VAC;22.5.2014 14:13:42;0,000;VAC;;22.5.2014 14:13:43
672;22.5.2014 14:13:43;00:00:01;22.5.2014 14:13:43;0,000;VAC;0,000;VAC;22.5.2014 14:13:43;0,000;VAC;;22.5.2014 14:13:44
673;22.5.2014 14:13:44;00:00:01;22.5.2014 14:13:44;0,000;VAC;0,000;VAC;22.5.2014 14:13:44;0,000;VAC;;22.5.2014 14:13:45
674;22.5.2014 14:13:45;00:00:01;22.5.2014 14:13:45;0,000;VAC;0,000;VAC;22.5.2014 14:13:45;0,000;VAC;;22.5.2014 14:13:46
675;22.5.2014 14:13:46;00:00:01;22.5.2014 14:13:46;0,000;VAC;0,000;VAC;22.5.2014 14:13:46;0,000;VAC;;22.5.2014 14:13:47
676;22.5.2014 14:13:47;00:00:01;22.5.2014 14:13:47;0,000;VAC;0,000;VAC;22.5.2014 14:13:47;0,000;VAC;;22.5.2014 14:13:48
677;22.5.2014 14:13:48;00:00:01;22.5.2014 14:13:48;0,000;VAC;0,000;VAC;22.5.2014 14:13:48;0,000;VAC;;22.5.2014 14:13:49
678;22.5.2014 14:13:49;00:00:01;22.5.2014 14:13:49;0,000;VAC;0,000;VAC;22.5.2014 14:13:49;0,000;VAC;;22.5.2014 14:13:50
679;22.5.2014 14:13:50;00:00:01;22.5.2014 14:13:50;0,000;VAC;0,000;VAC;22.5.2014 14:13:50;0,000;VAC;;22.5.2014 14:13:51
680;22.5.2014 14:13:51;00:00:01;22.5.2014 14:13:51;0,000;VAC;0,000;VAC;22.5.2014 14:13:51;0,000;VAC;;22.5.2014 14:13:52
681;22.5.2014 14:13:52;00:00:01;22.5.2014 14:13:52;0,000;VAC;0,000;VAC;22.5.2014 14:13:52;0,000;VAC;;22.5.2014 14:13:53
682;22.5.2014 14:13:53;00:00:01;22.5.2014 14:13:53;0,000;VAC;0,000;VAC;22.5.2014 14:13:53;0,000;VAC;;22.5.2014 14:13:54
683;22.5.2014 14:13:54;00:00:01;22.5.2014 14:13:54;0,000;VAC;0,000;VAC;22.5.2014 14:13:54;0,000;VAC;;22.5.2014 14:13:55
684;22.5.2014 14:13:55;00:00:01;22.5.2014 14:13:55;0,000;VAC;0,000;VAC;22.5.2014 14:13:55;0,000;VAC;;22.5.2014 14:13:56
685;22.5.2014 14:13:56;00:00:01;22.5.2014 14:13:56;0,000;VAC;0,000;VAC;22.5.2014 14:13:56;0,000;VAC;;22.5.2014 14:13:57
686;22.5.2014 14:13:57;00:00:01;22.5.2014 14:13:57;0,000;VAC;0,000;VAC;22.5.2014 14:13:57;0,000;VAC;;22.5.2014 14:13:58
687;22.5.2014 14:13:58;00:00:01;22.5.2014 14:13:58;0,000;VAC;0,000;VAC;22.5.2014 14:13:58;0,000;VAC;;22.5.2014 14:13:59
688;22.5.2014 14:13:59;00:00:01;22.5.2014 14:13:59;0,000;VAC;0,000;VAC;22.5.2014 14:13:59;0,000;VAC;;22.5.2014 14:14:00
689;22.5.2014 14:14:00;00:00:01;22.5.2014 14:14:00;0,000;VAC;0,000;VAC;22.5.2014 14:14:00;0,000;VAC;;22.5.2014 14:14:01
690;22.5.2014 14:14:01;00:00:01;22.5.2014 14:14:01;0,000;VAC;0,000;VAC;22.5.2014 14:14:01;0,000;VAC;;22.5.2014 14:14:02
691;22.5.2014 14:14:02;00:00:01;22.5.2014 14:14:02;0,000;VAC;0,000;VAC;22.5.2014 14:14:02;0,000;VAC;;22.5.2014 14:14:03
692;22.5.2014 14:14:03;00:00:01;22.5.2014 14:14:03;0,000;VAC;0,000;VAC;22.5.2014 14:14:03;0,000;VAC;;22.5.2014 14:14:04
693;22.5.2014 14:14:04;00:00:01;22.5.2014 14:14:04;0,000;VAC;0,000;VAC;22.5.2014 14:14:04;0,000;VAC;;22.5.2014 14:14:05
694;22.5.2014 14:14:05;00:00:01;22.5.2014 14:14:05;0,000;VAC;0,000;VAC;22.5.2014 14:14:05;0,000;VAC;;22.5.2014 14:14:06
695;22.5.2014 14:14:06;00:00:01;22.5.2014 14:14:06;0,000;VAC;0,000;VAC;22.5.2014 14:14:06;0,000;VAC;;22.5.2014 14:14:07
696;22.5.2014 14:14:07;00:00:01;22.5.2014 14:14:07;0,000;VAC;0,000;VAC;22.5.2014 14:14:07;0,000;VAC;;22.5.2014 14:14:08
697;22.5.2014 14:14:08;00:00:01;22.5.2014 14:14:08;0,000;VAC;0,000;VAC;22.5.2014 14:14:08;0,000;VAC;;22.5.2014 14:14:09
698;22.5.2014 14:14:09;00:00:01;22.5.2014 14:14:09;0,000;VAC;0,000;VAC;22.5.2014 14:14:09;0,000;VAC;;22.5.2014 14:14:10
699;22.5.2014 14:14:10;00:00:01;22.5.2014 14:14:10;0,000;VAC;0,000;VAC;22.5.2014 14:14:10;0,000;VAC;;22.5.2014 14:14:11
700;22.5.2014 14:14:11;00:00:01;22.5.2014 14:14:11;0,000;VAC;0,000;VAC;22.5.2014 14:14:11;0,000;VAC;;22.5.2014 14:14:12
701;22.5.2014 14:14:12;00:00:01;22.5.2014 14:14:12;0,000;VAC;0,000;VAC;22.5.2014 14:14:12;0,000;VAC;;22.5.2014 14:14:13
702;22.5.2014 14:14:13;00:00:01;22.5.2014 14:14:13;0,000;VAC;0,000;VAC;22.5.2014 14:14:13;0,000;VAC;;22.5.2014 14:14:14
703;22.5.2014 14:14:14;00:00:01;22.5.2014 14:14:14;0,000;VAC;0,000;VAC;22.5.2014 14:14:14;0,000;VAC;;22.5.2014 14:14:15
704;22.5.2014 14:14:15;00:00:01;22.5.2014 14:14:15;0,000;VAC;0,000;VAC;22.5.2014 14:14:15;0,000;VAC;;22.5.2014 14:14:16
705;22.5.2014 14:14:16;00:00:01;22.5.2014 14:14:16;0,000;VAC;0,000;VAC;22.5.2014 14:14:16;0,000;VAC;;22.5.2014 14:14:17
706;22.5.2014 14:14:17;00:00:01;22.5.2014 14:14:17;0,000;VAC;0,000;VAC;22.5.2014 14:14:17;0,000;VAC;;22.5.2014 14:14:18
707;22.5.2014 14:14:18;00:00:01;22.5.2014 14:14:18;0,000;VAC;0,000;VAC;22.5.2014 14:14:18;0,000;VAC;;22.5.2014 14:14:19
708;22.5.2014 14:14:19;00:00:01;22.5.2014 14:14:19;0,000;VAC;0,000;VAC;22.5.2014 14:14:19;0,000;VAC;;22.5.2014 14:14:20
709;22.5.2014 14:14:20;00:00:01;22.5.2014 14:14:20;0,000;VAC;0,000;VAC;22.5.2014 14:14:20;0,000;VAC;;22.5.2014 14:14:21
710;22.5.2014 14:14:21;00:00:01;22.5.2014 14:14:21;0,000;VAC;0,000;VAC;22.5.2014 14:14:21;0,000;VAC;;22.5.2014 14:14:22
711;22.5.2014 14:14:22;00:00:01;22.5.2014 14:14:22;0,000;VAC;0,000;VAC;22.5.2014 14:14:22;0,000;VAC;;22.5.2014 14:14:23
712;22.5.2014 14:14:23;00:00:01;22.5.2014 14:14:23;0,000;VAC;0,000;VAC;22.5.2014 14:14:23;0,000;VAC;;22.5.2014 14:14:24
713;22.5.2014 14:14:24;00:00:01;22.5.2014 14:14:24;0,000;VAC;0,000;VAC;22.5.2014 14:14:24;0,000;VAC;;22.5.2014 14:14:25
714;22.5.2014 14:14:25;00:00:01;22.5.2014 14:14:25;0,000;VAC;0,000;VAC;22.5.2014 14:14:25;0,000;VAC;;22.5.2014 14:14:26
715;22.5.2014 14:14:26;00:00:01;22.5.2014 14:14:26;0,000;VAC;0,000;VAC;22.5.2014 14:14:26;0,000;VAC;;22.5.2014 14:14:27
716;22.5.2014 14:14:27;00:00:01;22.5.2014 14:14:27;0,000;VAC;0,000;VAC;22.5.2014 14:14:27;0,000;VAC;;22.5.2014 14:14:28
717;22.5.2014 14:14:28;00:00:01;22.5.2014 14:14:28;0,000;VAC;0,000;VAC;22.5.2014 14:14:28;0,000;VAC;;22.5.2014 14:14:29
718;22.5.2014 14:14:29;00:00:01;22.5.2014 14:14:29;0,000;VAC;0,000;VAC;22.5.2014 14:14:29;0,000;VAC;;22.5.2014 14:14:30
719;22.5.2014 14:14:30;00:00:01;22.5.2014 14:14:30;0,000;VAC;0,000;VAC;22.5.2014 14:14:30;0,000;VAC;;22.5.2014 14:14:31
720;22.5.2014 14:14:31;00:00:01;22.5.2014 14:14:31;0,000;VAC;0,000;VAC;22.5.2014 14:14:31;0,000;VAC;;22.5.2014 14:14:32
721;22.5.2014 14:14:32;00:00:01;22.5.2014 14:14:32;0,000;VAC;0,000;VAC;22.5.2014 14:14:32;0,000;VAC;;22.5.2014 14:14:33
722;22.5.2014 14:14:33;00:00:01;22.5.2014 14:14:33;0,000;VAC;0,000;VAC;22.5.2014 14:14:33;0,000;VAC;;22.5.2014 14:14:34
723;22.5.2014 14:14:34;00:00:01;22.5.2014 14:14:34;0,000;VAC;0,000;VAC;22.5.2014 14:14:34;0,000;VAC;;22.5.2014 14:14:35
724;22.5.2014 14:14:35;00:00:01;22.5.2014 14:14:35;0,000;VAC;0,000;VAC;22.5.2014 14:14:35;0,000;VAC;;22.5.2014 14:14:36
725;22.5.2014 14:14:36;00:00:01;22.5.2014 14:14:36;0,000;VAC;0,000;VAC;22.5.2014 14:14:36;0,000;VAC;;22.5.2014 14:14:37
726;22.5.2014 14:14:37;00:00:01;22.5.2014 14:14:37;0,000;VAC;0,000;VAC;22.5.2014 14:14:37;0,000;VAC;;22.5.2014 14:14:38
727;22.5.2014 14:14:38;00:00:01;22.5.2014 14:14:38;0,000;VAC;0,000;VAC;22.5.2014 14:14:38;0,000;VAC;;22.5.2014 14:14:39
728;22.5.2014 14:14:39;00:00:01;22.5.2014 14:14:39;0,000;VAC;0,000;VAC;22.5.2014 14:14:39;0,000;VAC;;22.5.2014 14:14:40
729;22.5.2014 14:14:40;00:00:01;22.5.2014 14:14:40;0,000;VAC;0,000;VAC;22.5.2014 14:14:40;0,000;VAC;;22.5.2014 14:14:41
730;22.5.2014 14:14:41;00:00:01;22.5.2014 14:14:41;0,000;VAC;0,000;VAC;22.5.2014 14:14:41;0,000;VAC;;22.5.2014 14:14:42
731;22.5.2014 14:14:42;00:00:01;22.5.2014 14:14:42;0,000;VAC;0,000;VAC;22.5.2014 14:14:42;0,000;VAC;;22.5.2014 14:14:43
732;22.5.2014 14:14:43;00:00:01;22.5.2014 14:14:43;0,000;VAC;0,000;VAC;22.5.2014 14:14:43;0,000;VAC;;22.5.2014 14:14:44
733;22.5.2014 14:14:44;00:00:01;22.5.2014 14:14:44;0,000;VAC;0,000;VAC;22.5.2014 14:14:44;0,000;VAC;;22.5.2014 14:14:45
734;22.5.2014 14:14:45;00:00:01;22.5.2014 14:14:45;0,000;VAC;0,000;VAC;22.5.2014 14:14:45;0,000;VAC;;22.5.2014 14:14:46
735;22.5.2014 14:14:46;00:00:01;22.5.2014 14:14:46;0,000;VAC;0,000;VAC;22.5.2014 14:14:46;0,000;VAC;;22.5.2014 14:14:47
736;22.5.2014 14:14:47;00:00:01;22.5.2014 14:14:47;0,000;VAC;0,000;VAC;22.5.2014 14:14:47;0,000;VAC;;22.5.2014 14:14:48
737;22.5.2014 14:14:48;00:00:01;22.5.2014 14:14:48;0,000;VAC;0,000;VAC;22.5.2014 14:14:48;0,000;VAC;;22.5.2014 14:14:49
738;22.5.2014 14:14:49;00:00:01;22.5.2014 14:14:49;0,000;VAC;0,000;VAC;22.5.2014 14:14:49;0,000;VAC;;22.5.2014 14:14:50
739;22.5.2014 14:14:50;00:00:01;22.5.2014 14:14:50;0,000;VAC;0,000;VAC;22.5.2014 14:14:50;0,000;VAC;;22.5.2014 14:14:51
740;22.5.2014 14:14:51;00:00:01;22.5.2014 14:14:51;0,000;VAC;0,000;VAC;22.5.2014 14:14:51;0,000;VAC;;22.5.2014 14:14:52
741;22.5.2014 14:14:52;00:00:01;22.5.2014 14:14:52;0,000;VAC;0,000;VAC;22.5.2014 14:14:52;0,000;VAC;;22.5.2014 14:14:53
742;22.5.2014 14:14:53;00:00:01;22.5.2014 14:14:53;0,000;VAC;0,000;VAC;22.5.2014 14:14:53;0,000;VAC;;22.5.2014 14:14:54
743;22.5.2014 14:14:54;00:00:01;22.5.2014 14:14:54;0,000;VAC;0,000;VAC;22.5.2014 14:14:54;0,000;VAC;;22.5.2014 14:14:55
744;22.5.2014 14:14:55;00:00:01;22.5.2014 14:14:55;0,000;VAC;0,000;VAC;22.5.2014 14:14:55;0,000;VAC;;22.5.2014 14:14:56
745;22.5.2014 14:14:56;00:00:01;22.5.2014 14:14:56;0,000;VAC;0,000;VAC;22.5.2014 14:14:56;0,000;VAC;;22.5.2014 14:14:57
746;22.5.2014 14:14:57;00:00:01;22.5.2014 14:14:57;0,000;VAC;0,000;VAC;22.5.2014 14:14:57;0,000;VAC;;22.5.2014 14:14:58
747;22.5.2014 14:14:58;00:00:01;22.5.2014 14:14:58;0,000;VAC;0,000;VAC;22.5.2014 14:14:58;0,000;VAC;;22.5.2014 14:14:59
748;22.5.2014 14:14:59;00:00:01;22.5.2014 14:14:59;0,000;VAC;0,000;VAC;22.5.2014 14:14:59;0,000;VAC;;22.5.2014 14:15:00
749;22.5.2014 14:15:00;00:00:01;22.5.2014 14:15:00;0,000;VAC;0,000;VAC;22.5.2014 14:15:00;0,000;VAC;;22.5.2014 14:15:01
750;22.5.2014 14:15:01;00:00:01;22.5.2014 14:15:01;0,000;VAC;0,000;VAC;22.5.2014 14:15:01;0,000;VAC;;22.5.2014 14:15:02
751;22.5.2014 14:15:02;00:00:01;22.5.2014 14:15:02;0,000;VAC;0,000;VAC;22.5.2014 14:15:02;0,000;VAC;;22.5.2014 14:15:03
752;22.5.2014 14:15:03;00:00:01;22.5.2014 14:15:03;0,000;VAC;0,000;VAC;22.5.2014 14:15:03;0,000;VAC;;22.5.2014 14:15:04
753;22.5.2014 14:15:04;00:00:01;22.5.2014 14:15:04;0,000;VAC;0,000;VAC;22.5.2014 14:15:04;0,000;VAC;;22.5.2014 14:15:05
754;22.5.2014 14:15:05;00:00:01;22.5.2014 14:15:05;0,000;VAC;0,000;VAC;22.5.2014 14:15:05;0,000;VAC;;22.5.2014 14:15:06
755;22.5.2014 14:15:06;00:00:01;22.5.2014 14:15:06;0,000;VAC;0,000;VAC;22.5.2014 14:15:06;0,000;VAC;;22.5.2014 14:15:07
756;22.5.2014 14:15:07;00:00:01;22.5.2014 14:15:07;0,000;VAC;0,000;VAC;22.5.2014 14:15:07;0,000;VAC;;22.5.2014 14:15:08
757;22.5.2014 14:15:08;00:00:01;22.5.2014 14:15:08;0,000;VAC;0,000;VAC;22.5.2014 14:15:08;0,000;VAC;;22.5.2014 14:15:09
758;22.5.2014 14:15:09;00:00:01;22.5.2014 14:15:09;0,000;VAC;0,000;VAC;22.5.2014 14:15:09;0,000;VAC;;22.5.2014 14:15:10
759;22.5.2014 14:15:10;00:00:01;22.5.2014 14:15:10;0,000;VAC;0,000;VAC;22.5.2014 14:15:10;0,000;VAC;;22.5.2014 14:15:11
760;22.5.2014 14:15:11;00:00:01;22.5.2014 14:15:11;0,000;VAC;0,000;VAC;22.5.2014 14:15:11;0,000;VAC;;22.5.2014 14:15:12
761;22.5.2014 14:15:12;00:00:01;22.5.2014 14:15:12;0,000;VAC;0,000;VAC;22.5.2014 14:15:12;0,000;VAC;;22.5.2014 14:15:13
762;22.5.2014 14:15:13;00:00:01;22.5.2014 14:15:13;0,000;VAC;0,000;VAC;22.5.2014 14:15:13;0,000;VAC;;22.5.2014 14:15:14
763;22.5.2014 14:15:14;00:00:01;22.5.2014 14:15:14;0,000;VAC;0,000;VAC;22.5.2014 14:15:14;0,000;VAC;;22.5.2014 14:15:15
764;22.5.2014 14:15:15;00:00:01;22.5.2014 14:15:15;0,000;VAC;0,000;VAC;22.5.2014 14:15:15;0,000;VAC;;22.5.2014 14:15:16
765;22.5.2014 14:15:16;00:00:01;22.5.2014 14:15:16;0,000;VAC;0,000;VAC;22.5.2014 14:15:16;0,000;VAC;;22.5.2014 14:15:17
766;22.5.2014 14:15:17;00:00:01;22.5.2014 14:15:17;0,000;VAC;0,000;VAC;22.5.2014 14:15:17;0,000;VAC;;22.5.2014 14:15:18
767;22.5.2014 14:15:18;00:00:01;22.5.2014 14:15:18;0,000;VAC;0,000;VAC;22.5.2014 14:15:18;0,000;VAC;;22.5.2014 14:15:19
768;22.5.2014 14:15:19;00:00:01;22.5.2014 14:15:19;0,000;VAC;0,000;VAC;22.5.2014 14:15:19;0,000;VAC;;22.5.2014 14:15:20
769;22.5.2014 14:15:20;00:00:01;22.5.2014 14:15:20;0,000;VAC;0,000;VAC;22.5.2014 14:15:20;0,000;VAC;;22.5.2014 14:15:21
770;22.5.2014 14:15:21;00:00:01;22.5.2014 14:15:21;0,000;VAC;0,000;VAC;22.5.2014 14:15:21;0,000;VAC;;22.5.2014 14:15:22
771;22.5.2014 14:15:22;00:00:01;22.5.2014 14:15:22;0,000;VAC;0,000;VAC;22.5.2014 14:15:22;0,000;VAC;;22.5.2014 14:15:23
772;22.5.2014 14:15:23;00:00:01;22.5.2014 14:15:23;0,000;VAC;0,000;VAC;22.5.2014 14:15:23;0,000;VAC;;22.5.2014 14:15:24
773;22.5.2014 14:15:24;00:00:01;22.5.2014 14:15:24;0,000;VAC;0,000;VAC;22.5.2014 14:15:24;0,000;VAC;;22.5.2014 14:15:25
774;22.5.2014 14:15:25;00:00:01;22.5.2014 14:15:25;0,000;VAC;0,000;VAC;22.5.2014 14:15:25;0,000;VAC;;22.5.2014 14:15:26
775;22.5.2014 14:15:26;00:00:01;22.5.2014 14:15:26;0,000;VAC;0,000;VAC;22.5.2014 14:15:26;0,000;VAC;;22.5.2014 14:15:27
776;22.5.2014 14:15:27;00:00:01;22.5.2014 14:15:27;0,000;VAC;0,000;VAC;22.5.2014 14:15:27;0,000;VAC;;22.5.2014 14:15:28
777;22.5.2014 14:15:28;00:00:01;22.5.2014 14:15:28;0,000;VAC;0,000;VAC;22.5.2014 14:15:28;0,000;VAC;;22.5.2014 14:15:29
778;22.5.2014 14:15:29;00:00:01;22.5.2014 14:15:29;0,000;VAC;0,000;VAC;22.5.2014 14:15:29;0,000;VAC;;22.5.2014 14:15:30
779;22.5.2014 14:15:30;00:00:01;22.5.2014 14:15:30;0,000;VAC;0,000;VAC;22.5.2014 14:15:30;0,000;VAC;;22.5.2014 14:15:31
780;22.5.2014 14:15:31;00:00:01;22.5.2014 14:15:31;0,000;VAC;0,000;VAC;22.5.2014 14:15:31;0,000;VAC;;22.5.2014 14:15:32
781;22.5.2014 14:15:32;00:00:01;22.5.2014 14:15:32;0,000;VAC;0,000;VAC;22.5.2014 14:15:32;0,000;VAC;;22.5.2014 14:15:33
782;22.5.2014 14:15:33;00:00:01;22.5.2014 14:15:33;0,000;VAC;0,000;VAC;22.5.2014 14:15:33;0,000;VAC;;22.5.2014 14:15:34
783;22.5.2014 14:15:34;00:00:01;22.5.2014 14:15:34;0,000;VAC;0,000;VAC;22.5.2014 14:15:34;0,000;VAC;;22.5.2014 14:15:35
784;22.5.2014 14:15:35;00:00:01;22.5.2014 14:15:35;0,000;VAC;0,000;VAC;22.5.2014 14:15:35;0,000;VAC;;22.5.2014 14:15:36
785;22.5.2014 14:15:36;00:00:01;22.5.2014 14:15:36;0,000;VAC;0,000;VAC;22.5.2014 14:15:36;0,000;VAC;;22.5.2014 14:15:37
786;22.5.2014 14:15:37;00:00:01;22.5.2014 14:15:37;0,000;VAC;0,000;VAC;22.5.2014 14:15:37;0,000;VAC;;22.5.2014 14:15:38
787;22.5.2014 14:15:38;00:00:01;22.5.2014 14:15:38;0,000;VAC;0,000;VAC;22.5.2014 14:15:38;0,000;VAC;;22.5.2014 14:15:39
788;22.5.2014 14:15:39;00:00:01;22.5.2014 14:15:39;0,000;VAC;0,000;VAC;22.5.2014 14:15:39;0,000;VAC;;22.5.2014 14:15:40
789;22.5.2014 14:15:40;00:00:01;22.5.2014 14:15:40;0,000;VAC;0,000;VAC;22.5.2014 14:15:40;0,000;VAC;;22.5.2014 14:15:41
790;22.5.2014 14:15:41;00:00:01;22.5.2014 14:15:41;0,000;VAC;0,000;VAC;22.5.2014 14:15:41;0,000;VAC;;22.5.2014 14:15:42
791;22.5.2014 14:15:42;00:00:01;22.5.2014 14:15:42;0,000;VAC;0,000;VAC;22.5.2014 14:15:42;0,000;VAC;;22.5.2014 14:15:43
792;22.5.2014 14:15:43;00:00:01;22.5.2014 14:15:43;0,000;VAC;0,000;VAC;22.5.2014 14:15:43;0,000;VAC;;22.5.2014 14:15:44
793;22.5.2014 14:15:44;00:00:01;22.5.2014 14:15:44;0,000;VAC;0,000;VAC;22.5.2014 14:15:44;0,000;VAC;;22.5.2014 14:15:45
794;22.5.2014 14:15:45;00:00:01;22.5.2014 14:15:45;0,000;VAC;0,000;VAC;22.5.2014 14:15:45;0,000;VAC;;22.5.2014 14:15:46
795;22.5.2014 14:15:46;00:00:01;22.5.2014 14:15:46;0,000;VAC;0,000;VAC;22.5.2014 14:15:46;0,000;VAC;;22.5.2014 14:15:47
796;22.5.2014 14:15:47;00:00:01;22.5.2014 14:15:47;0,000;VAC;0,000;VAC;22.5.2014 14:15:47;0,000;VAC;;22.5.2014 14:15:48
797;22.5.2014 14:15:48;00:00:01;22.5.2014 14:15:48;0,000;VAC;0,000;VAC;22.5.2014 14:15:48;0,000;VAC;;22.5.2014 14:15:49
798;22.5.2014 14:15:49;00:00:01;22.5.2014 14:15:49;0,000;VAC;0,000;VAC;22.5.2014 14:15:49;0,000;VAC;;22.5.2014 14:15:50
799;22.5.2014 14:15:50;00:00:01;22.5.2014 14:15:50;0,000;VAC;0,000;VAC;22.5.2014 14:15:50;0,000;VAC;;22.5.2014 14:15:51
800;22.5.2014 14:15:51;00:00:01;22.5.2014 14:15:51;0,000;VAC;0,000;VAC;22.5.2014 14:15:51;0,000;VAC;;22.5.2014 14:15:52
801;22.5.2014 14:15:52;00:00:01;22.5.2014 14:15:52;0,000;VAC;0,000;VAC;22.5.2014 14:15:52;0,000;VAC;;22.5.2014 14:15:53
802;22.5.2014 14:15:53;00:00:01;22.5.2014 14:15:53;0,000;VAC;0,000;VAC;22.5.2014 14:15:53;0,000;VAC;;22.5.2014 14:15:54
803;22.5.2014 14:15:54;00:00:01;22.5.2014 14:15:54;0,000;VAC;0,000;VAC;22.5.2014 14:15:54;0,000;VAC;;22.5.2014 14:15:55
804;22.5.2014 14:15:55;00:00:01;22.5.2014 14:15:55;0,000;VAC;0,000;VAC;22.5.2014 14:15:55;0,000;VAC;;22.5.2014 14:15:56
805;22.5.2014 14:15:56;00:00:01;22.5.2014 14:15:56;0,000;VAC;0,000;VAC;22.5.2014 14:15:56;0,000;VAC;;22.5.2014 14:15:57
806;22.5.2014 14:15:57;00:00:01;22.5.2014 14:15:57;0,000;VAC;0,000;VAC;22.5.2014 14:15:57;0,000;VAC;;22.5.2014 14:15:58
807;22.5.2014 14:15:58;00:00:01;22.5.2014 14:15:58;0,000;VAC;0,000;VAC;22.5.2014 14:15:58;0,000;VAC;;22.5.2014 14:15:59
808;22.5.2014 14:15:59;00:00:01;22.5.2014 14:15:59;0,000;VAC;0,000;VAC;22.5.2014 14:15:59;0,000;VAC;;22.5.2014 14:16:00
809;22.5.2014 14:16:00;00:00:01;22.5.2014 14:16:00;0,000;VAC;0,000;VAC;22.5.2014 14:16:00;0,000;VAC;;22.5.2014 14:16:01
810;22.5.2014 14:16:01;00:00:01;22.5.2014 14:16:01;0,000;VAC;0,000;VAC;22.5.2014 14:16:01;0,000;VAC;;22.5.2014 14:16:02
811;22.5.2014 14:16:02;00:00:01;22.5.2014 14:16:02;0,000;VAC;0,000;VAC;22.5.2014 14:16:02;0,000;VAC;;22.5.2014 14:16:03
812;22.5.2014 14:16:03;00:00:01;22.5.2014 14:16:03;0,000;VAC;0,000;VAC;22.5.2014 14:16:03;0,000;VAC;;22.5.2014 14:16:04
813;22.5.2014 14:16:04;00:00:01;22.5.2014 14:16:04;0,000;VAC;0,000;VAC;22.5.2014 14:16:04;0,000;VAC;;22.5.2014 14:16:05
814;22.5.2014 14:16:05;00:00:01;22.5.2014 14:16:05;0,000;VAC;0,000;VAC;22.5.2014 14:16:05;0,000;VAC;;22.5.2014 14:16:06
815;22.5.2014 14:16:06;00:00:01;22.5.2014 14:16:06;0,000;VAC;0,000;VAC;22.5.2014 14:16:06;0,000;VAC;;22.5.2014 14:16:07
816;22.5.2014 14:16:07;00:00:01;22.5.2014 14:16:07;0,000;VAC;0,000;VAC;22.5.2014 14:16:07;0,000;VAC;;22.5.2014 14:16:08
817;22.5.2014 14:16:08;00:00:01;22.5.2014 14:16:08;0,000;VAC;0,000;VAC;22.5.2014 14:16:08;0,000;VAC;;22.5.2014 14:16:09
